time;target;date
16;454.551;21.05.2019
17;453.745;21.05.2019
18;446.067;21.05.2019
19;438.88;21.05.2019
20;434.529;21.05.2019
21;430.705;21.05.2019
22;445.116;21.05.2019
23;428.794;21.05.2019
0;376.287;22.05.2019
1;339.342;22.05.2019
2;315.244;22.05.2019
3;303.403;22.05.2019
4;296.795;22.05.2019
5;283.329;22.05.2019
6;294.329;22.05.2019
7;334.354;22.05.2019
8;382.433;22.05.2019
9;431.327;22.05.2019
10;452.141;22.05.2019
11;453.905;22.05.2019
12;451.454;22.05.2019
13;442.703;22.05.2019
14;448.432;22.05.2019
15;448.939;22.05.2019
16;447.624;22.05.2019
17;446.981;22.05.2019
18;436.524;22.05.2019
19;430.022;22.05.2019
20;425.618;22.05.2019
21;429.46;22.05.2019
22;443.73;22.05.2019
23;425.824;22.05.2019
0;379.337;23.05.2019
1;335.783;23.05.2019
2;312.461;23.05.2019
3;300.852;23.05.2019
4;290.31;23.05.2019
5;279.561;23.05.2019
6;290.527;23.05.2019
7;333.426;23.05.2019
8;384.494;23.05.2019
9;429.862;23.05.2019
10;451.626;23.05.2019
11;456.109;23.05.2019
12;454.18;23.05.2019
13;446.201;23.05.2019
14;449.572;23.05.2019
15;445.294;23.05.2019
16;440.405;23.05.2019
17;444.495;23.05.2019
18;443.167;23.05.2019
19;446.725;23.05.2019
20;446.107;23.05.2019
21;442.297;23.05.2019
22;444.908;23.05.2019
23;423.393;23.05.2019
0;379.5;24.05.2019
1;339.59;24.05.2019
2;318.751;24.05.2019
3;305.734;24.05.2019
4;298.341;24.05.2019
5;288.31;24.05.2019
6;298.959;24.05.2019
7;340.829;24.05.2019
8;387.074;24.05.2019
9;431.968;24.05.2019
10;453.28;24.05.2019
11;454.63;24.05.2019
12;453.24;24.05.2019
13;443.563;24.05.2019
14;443.912;24.05.2019
15;441.936;24.05.2019
16;437.741;24.05.2019
17;434.212;24.05.2019
18;425.547;24.05.2019
19;420.41;24.05.2019
20;412.52;24.05.2019
21;415.245;24.05.2019
22;430.647;24.05.2019
23;423.809;24.05.2019
0;380.316;25.05.2019
1;340.601;25.05.2019
2;315.052;25.05.2019
3;301.591;25.05.2019
4;290.602;25.05.2019
5;275.952;25.05.2019
6;279.844;25.05.2019
7;304.667;25.05.2019
8;342.382;25.05.2019
9;388.371;25.05.2019
10;420.462;25.05.2019
11;437.213;25.05.2019
12;438.864;25.05.2019
13;431.249;25.05.2019
14;430.351;25.05.2019
15;424.387;25.05.2019
16;416.142;25.05.2019
17;416.358;25.05.2019
18;414.723;25.05.2019
19;410.912;25.05.2019
20;404.991;25.05.2019
21;409.054;25.05.2019
22;428.567;25.05.2019
23;419.979;25.05.2019
0;375.714;26.05.2019
1;343.86;26.05.2019
2;321.725;26.05.2019
3;308.38;26.05.2019
4;298.082;26.05.2019
5;282.862;26.05.2019
6;283.881;26.05.2019
7;299.142;26.05.2019
8;325.441;26.05.2019
9;366.681;26.05.2019
10;401.97;26.05.2019
11;422.657;26.05.2019
12;430.501;26.05.2019
13;426.696;26.05.2019
14;422.226;26.05.2019
15;416.443;26.05.2019
16;416.974;26.05.2019
17;418.888;26.05.2019
18;418.086;26.05.2019
19;424.385;26.05.2019
20;432.631;26.05.2019
21;437.832;26.05.2019
22;450.761;26.05.2019
23;428.996;26.05.2019
0;383.728;27.05.2019
1;342.037;27.05.2019
2;316.73;27.05.2019
3;307.654;27.05.2019
4;298.029;27.05.2019
5;286.088;27.05.2019
6;294.77;27.05.2019
7;332.697;27.05.2019
8;384.924;27.05.2019
9;435.223;27.05.2019
10;466.137;27.05.2019
11;477.748;27.05.2019
12;475.362;27.05.2019
13;465.264;27.05.2019
14;463.364;27.05.2019
15;464.373;27.05.2019
16;464.22;27.05.2019
17;454.327;27.05.2019
18;443.23;27.05.2019
19;439.945;27.05.2019
20;437.32;27.05.2019
21;433.894;27.05.2019
22;445.532;27.05.2019
23;431.534;27.05.2019
0;385.296;28.05.2019
1;345.751;28.05.2019
2;321.666;28.05.2019
3;309.75;28.05.2019
4;301.546;28.05.2019
5;288.835;28.05.2019
6;298.316;28.05.2019
7;334.866;28.05.2019
8;389.083;28.05.2019
9;442.874;28.05.2019
10;470.233;28.05.2019
11;483.83;28.05.2019
12;489.251;28.05.2019
13;482.723;28.05.2019
14;483.221;28.05.2019
15;476.979;28.05.2019
16;468.195;28.05.2019
17;465.784;28.05.2019
18;455.786;28.05.2019
19;458.378;28.05.2019
20;465.448;28.05.2019
21;471.094;28.05.2019
22;467.727;28.05.2019
23;444.292;28.05.2019
0;398.334;29.05.2019
1;357.619;29.05.2019
2;335.069;29.05.2019
3;323.625;29.05.2019
4;313.602;29.05.2019
5;301.137;29.05.2019
6;309.911;29.05.2019
7;346.429;29.05.2019
8;396.039;29.05.2019
9;442.825;29.05.2019
10;470.726;29.05.2019
11;481.217;29.05.2019
12;475.956;29.05.2019
13;465.395;29.05.2019
14;465.119;29.05.2019
15;457.744;29.05.2019
16;449.773;29.05.2019
17;447.879;29.05.2019
18;439.668;29.05.2019
19;438.831;29.05.2019
20;437.244;29.05.2019
21;438.27;29.05.2019
22;453.257;29.05.2019
23;449.711;29.05.2019
0;404.228;30.05.2019
1;360.545;30.05.2019
2;336.006;30.05.2019
3;323.846;30.05.2019
4;314.811;30.05.2019
5;303.159;30.05.2019
6;314.343;30.05.2019
7;350.24;30.05.2019
8;394.162;30.05.2019
9;436.534;30.05.2019
10;459.565;30.05.2019
11;466.12;30.05.2019
12;463.608;30.05.2019
13;452.69;30.05.2019
14;453.523;30.05.2019
15;451.283;30.05.2019
16;446.072;30.05.2019
17;444.754;30.05.2019
18;435.659;30.05.2019
19;432.657;30.05.2019
20;429.33;30.05.2019
21;429.936;30.05.2019
22;444.894;30.05.2019
23;442.343;30.05.2019
0;395.546;31.05.2019
1;355.848;31.05.2019
2;329.607;31.05.2019
3;319.2;31.05.2019
4;307.403;31.05.2019
5;296.465;31.05.2019
6;305.985;31.05.2019
7;340.964;31.05.2019
8;387.145;31.05.2019
9;432.975;31.05.2019
10;456.604;31.05.2019
11;463.908;31.05.2019
12;462.025;31.05.2019
13;453.131;31.05.2019
14;455.779;31.05.2019
15;454.593;31.05.2019
16;448.411;31.05.2019
17;452.192;31.05.2019
18;449.448;31.05.2019
19;447.312;31.05.2019
20;440.491;31.05.2019
21;438.668;31.05.2019
22;446.743;31.05.2019
23;437.525;31.05.2019
0;395.05;01.06.2019
1;357.415;01.06.2019
2;331.113;01.06.2019
3;318.574;01.06.2019
4;305.946;01.06.2019
5;291.47;01.06.2019
6;293.2;01.06.2019
7;315.979;01.06.2019
8;348.367;01.06.2019
9;394.318;01.06.2019
10;427.072;01.06.2019
11;439.114;01.06.2019
12;438.082;01.06.2019
13;425.807;01.06.2019
14;419.958;01.06.2019
15;414.668;01.06.2019
16;413.344;01.06.2019
17;409.627;01.06.2019
18;408.335;01.06.2019
19;408.541;01.06.2019
20;408.275;01.06.2019
21;409.372;01.06.2019
22;426.012;01.06.2019
23;416.014;01.06.2019
0;377.53;02.06.2019
1;342.045;02.06.2019
2;314.872;02.06.2019
3;300.841;02.06.2019
4;288.194;02.06.2019
5;272.594;02.06.2019
6;276.19;02.06.2019
7;293.47;02.06.2019
8;322.908;02.06.2019
9;364.702;02.06.2019
10;400.868;02.06.2019
11;418.247;02.06.2019
12;419.913;02.06.2019
13;413.963;02.06.2019
14;411.495;02.06.2019
15;406.083;02.06.2019
16;405.068;02.06.2019
17;402.92;02.06.2019
18;402.467;02.06.2019
19;403.199;02.06.2019
20;400.248;02.06.2019
21;407.239;02.06.2019
22;427.941;02.06.2019
23;419.508;02.06.2019
0;375.174;03.06.2019
1;333.895;03.06.2019
2;310.204;03.06.2019
3;298.557;03.06.2019
4;286.92;03.06.2019
5;275.308;03.06.2019
6;287.037;03.06.2019
7;325.422;03.06.2019
8;375.471;03.06.2019
9;419.974;03.06.2019
10;452.726;03.06.2019
11;461.266;03.06.2019
12;460.642;03.06.2019
13;450.982;03.06.2019
14;453.918;03.06.2019
15;456.295;03.06.2019
16;452.991;03.06.2019
17;448.364;03.06.2019
18;435.59;03.06.2019
19;430.034;03.06.2019
20;419.975;03.06.2019
21;417.478;03.06.2019
22;433.14;03.06.2019
23;424.792;03.06.2019
0;377.609;04.06.2019
1;336.001;04.06.2019
2;309.61;04.06.2019
3;300.343;04.06.2019
4;284.946;04.06.2019
5;275.373;04.06.2019
6;287.719;04.06.2019
7;321.537;04.06.2019
8;373.968;04.06.2019
9;424.892;04.06.2019
10;455.222;04.06.2019
11;467.134;04.06.2019
12;464.636;04.06.2019
13;454.692;04.06.2019
14;461.864;04.06.2019
15;461.861;04.06.2019
16;460.58;04.06.2019
17;455.789;04.06.2019
18;444.177;04.06.2019
19;437.974;04.06.2019
20;428.576;04.06.2019
21;426.151;04.06.2019
22;440.452;04.06.2019
23;433.099;04.06.2019
0;384.956;05.06.2019
1;345.023;05.06.2019
2;319.198;05.06.2019
3;304.661;05.06.2019
4;290.157;05.06.2019
5;278.99;05.06.2019
6;291.602;05.06.2019
7;330.232;05.06.2019
8;379.893;05.06.2019
9;433.537;05.06.2019
10;467.759;05.06.2019
11;477.835;05.06.2019
12;480.411;05.06.2019
13;472.143;05.06.2019
14;475.098;05.06.2019
15;474.802;05.06.2019
16;472.907;05.06.2019
17;466.675;05.06.2019
18;455.03;05.06.2019
19;446.911;05.06.2019
20;432.449;05.06.2019
21;415.805;05.06.2019
22;438.054;05.06.2019
23;431.87;05.06.2019
0;385.688;06.06.2019
1;344.116;06.06.2019
2;320.316;06.06.2019
3;307.296;06.06.2019
4;291.236;06.06.2019
5;279.097;06.06.2019
6;292.404;06.06.2019
7;330.712;06.06.2019
8;382.821;06.06.2019
9;431.62;06.06.2019
10;467.31;06.06.2019
11;476.816;06.06.2019
12;478.424;06.06.2019
13;471.767;06.06.2019
14;475.749;06.06.2019
15;473.968;06.06.2019
16;474.096;06.06.2019
17;465.906;06.06.2019
18;450.328;06.06.2019
19;443.042;06.06.2019
20;432.185;06.06.2019
21;426.551;06.06.2019
22;437.851;06.06.2019
23;432.985;06.06.2019
0;390.91;07.06.2019
1;348.161;07.06.2019
2;322.813;07.06.2019
3;310.534;07.06.2019
4;281.962;07.06.2019
5;285.976;07.06.2019
6;299.285;07.06.2019
7;337.405;07.06.2019
8;384.898;07.06.2019
9;437.387;07.06.2019
10;467.261;07.06.2019
11;476.887;07.06.2019
12;473.44;07.06.2019
13;468.1;07.06.2019
14;472.395;07.06.2019
15;472.801;07.06.2019
16;473.279;07.06.2019
17;466.462;07.06.2019
18;456.578;07.06.2019
19;445.769;07.06.2019
20;434.271;07.06.2019
21;428.413;07.06.2019
22;438.288;07.06.2019
23;437.101;07.06.2019
0;395.022;08.06.2019
1;352.598;08.06.2019
2;323.776;08.06.2019
3;308.184;08.06.2019
4;294.346;08.06.2019
5;281.396;08.06.2019
6;284.607;08.06.2019
7;306.638;08.06.2019
8;342.018;08.06.2019
9;389.669;08.06.2019
10;427.606;08.06.2019
11;447.277;08.06.2019
12;450.106;08.06.2019
13;446.159;08.06.2019
14;443.327;08.06.2019
15;438.418;08.06.2019
16;435.022;08.06.2019
17;433.158;08.06.2019
18;430.097;08.06.2019
19;421.009;08.06.2019
20;412.831;08.06.2019
21;406.042;08.06.2019
22;409.267;08.06.2019
23;401.922;08.06.2019
0;366.344;09.06.2019
1;331.435;09.06.2019
2;309.969;09.06.2019
3;296.997;09.06.2019
4;282.223;09.06.2019
5;274.505;09.06.2019
6;279.873;09.06.2019
7;295.998;09.06.2019
8;324.462;09.06.2019
9;367.963;09.06.2019
10;401.961;09.06.2019
11;419.059;09.06.2019
12;420.239;09.06.2019
13;414.751;09.06.2019
14;413.469;09.06.2019
15;409.087;09.06.2019
16;410.391;09.06.2019
17;410.097;09.06.2019
18;409.677;09.06.2019
19;404.75;09.06.2019
20;401.729;09.06.2019
21;401.136;09.06.2019
22;415.643;09.06.2019
23;414.855;09.06.2019
0;371.477;10.06.2019
1;329.547;10.06.2019
2;305.836;10.06.2019
3;293.893;10.06.2019
4;279.076;10.06.2019
5;269.728;10.06.2019
6;280.873;10.06.2019
7;319.877;10.06.2019
8;365.764;10.06.2019
9;415.884;10.06.2019
10;444.505;10.06.2019
11;455.69;10.06.2019
12;458.193;10.06.2019
13;450.767;10.06.2019
14;453.372;10.06.2019
15;452.565;10.06.2019
16;451.504;10.06.2019
17;447.194;10.06.2019
18;437.326;10.06.2019
19;428.65;10.06.2019
20;418.988;10.06.2019
21;418.4;10.06.2019
22;434.56;10.06.2019
23;422.583;10.06.2019
0;375.906;11.06.2019
1;333.395;11.06.2019
2;313.584;11.06.2019
3;302.43;11.06.2019
4;289.985;11.06.2019
5;279.749;11.06.2019
6;290.726;11.06.2019
7;329.128;11.06.2019
8;377.726;11.06.2019
9;431.878;11.06.2019
10;462.924;11.06.2019
11;474.702;11.06.2019
12;476.62;11.06.2019
13;471.176;11.06.2019
14;476.028;11.06.2019
15;476.776;11.06.2019
16;470.675;11.06.2019
17;460.203;11.06.2019
18;451.128;11.06.2019
19;443.177;11.06.2019
20;425.761;11.06.2019
21;419.448;11.06.2019
22;431.294;11.06.2019
23;433.359;11.06.2019
0;395.588;12.06.2019
1;352.166;12.06.2019
2;323.455;12.06.2019
3;309.962;12.06.2019
4;292.164;12.06.2019
5;281.849;12.06.2019
6;287.565;12.06.2019
7;309.849;12.06.2019
8;341.864;12.06.2019
9;391.143;12.06.2019
10;425.863;12.06.2019
11;442.911;12.06.2019
12;443.205;12.06.2019
13;438.052;12.06.2019
14;436.447;12.06.2019
15;433.13;12.06.2019
16;434.093;12.06.2019
17;431.759;12.06.2019
18;428.162;12.06.2019
19;420.018;12.06.2019
20;413.096;12.06.2019
21;412.168;12.06.2019
22;423.896;12.06.2019
23;430.052;12.06.2019
0;387.082;13.06.2019
1;344.7;13.06.2019
2;319.247;13.06.2019
3;305.769;13.06.2019
4;290.424;13.06.2019
5;279.738;13.06.2019
6;294.085;13.06.2019
7;333.332;13.06.2019
8;380.197;13.06.2019
9;439.249;13.06.2019
10;471.727;13.06.2019
11;483.36;13.06.2019
12;486.302;13.06.2019
13;477.755;13.06.2019
14;477.477;13.06.2019
15;481.53;13.06.2019
16;477.299;13.06.2019
17;467.85;13.06.2019
18;460.327;13.06.2019
19;445.205;13.06.2019
20;431.484;13.06.2019
21;421.682;13.06.2019
22;427.892;13.06.2019
23;411.736;13.06.2019
0;366.427;14.06.2019
1;332.972;14.06.2019
2;313.305;14.06.2019
3;300.814;14.06.2019
4;291.175;14.06.2019
5;279.422;14.06.2019
6;287.917;14.06.2019
7;326.717;14.06.2019
8;371.771;14.06.2019
9;419.578;14.06.2019
10;446.538;14.06.2019
11;459.563;14.06.2019
12;462.697;14.06.2019
13;454.472;14.06.2019
14;458.475;14.06.2019
15;457.503;14.06.2019
16;456.711;14.06.2019
17;449.052;14.06.2019
18;440.051;14.06.2019
19;433.372;14.06.2019
20;414.961;14.06.2019
21;406.881;14.06.2019
22;418.048;14.06.2019
23;422.39;14.06.2019
0;382.893;15.06.2019
1;342.543;15.06.2019
2;317.88;15.06.2019
3;302.348;15.06.2019
4;287.197;15.06.2019
5;275.953;15.06.2019
6;282.512;15.06.2019
7;302.761;15.06.2019
8;337.115;15.06.2019
9;385.16;15.06.2019
10;417.479;15.06.2019
11;432.417;15.06.2019
12;438.092;15.06.2019
13;433.928;15.06.2019
14;430.873;15.06.2019
15;426.906;15.06.2019
16;428.278;15.06.2019
17;426.191;15.06.2019
18;421.811;15.06.2019
19;416.011;15.06.2019
20;402.762;15.06.2019
21;398.975;15.06.2019
22;410.425;15.06.2019
23;413.806;15.06.2019
0;376.288;16.06.2019
1;337.837;16.06.2019
2;316.875;16.06.2019
3;301.436;16.06.2019
4;289.208;16.06.2019
5;274.803;16.06.2019
6;272.887;16.06.2019
7;285.636;16.06.2019
8;309.263;16.06.2019
9;348.693;16.06.2019
10;386.782;16.06.2019
11;409.175;16.06.2019
12;415.549;16.06.2019
13;412.016;16.06.2019
14;409.775;16.06.2019
15;406.1;16.06.2019
16;404.674;16.06.2019
17;403.228;16.06.2019
18;404.29;16.06.2019
19;403.359;16.06.2019
20;405.674;16.06.2019
21;410.356;16.06.2019
22;416.854;16.06.2019
23;403.813;16.06.2019
0;363.026;17.06.2019
1;325.227;17.06.2019
2;304.62;17.06.2019
3;294.788;17.06.2019
4;282.789;17.06.2019
5;275.199;17.06.2019
6;286.152;17.06.2019
7;321.244;17.06.2019
8;363.659;17.06.2019
9;413.796;17.06.2019
10;447.982;17.06.2019
11;460.106;17.06.2019
12;461.647;17.06.2019
13;452.607;17.06.2019
14;456.11;17.06.2019
15;455.982;17.06.2019
16;454.07;17.06.2019
17;446.67;17.06.2019
18;435.585;17.06.2019
19;426.875;17.06.2019
20;414.616;17.06.2019
21;409.216;17.06.2019
22;417.075;17.06.2019
23;419.887;17.06.2019
0;379.225;18.06.2019
1;334.749;18.06.2019
2;309.774;18.06.2019
3;296.12;18.06.2019
4;280.665;18.06.2019
5;271.795;18.06.2019
6;285.468;18.06.2019
7;322.76;18.06.2019
8;371.45;18.06.2019
9;423.388;18.06.2019
10;451.306;18.06.2019
11;462.574;18.06.2019
12;462.591;18.06.2019
13;454.252;18.06.2019
14;457.014;18.06.2019
15;459.865;18.06.2019
16;460.859;18.06.2019
17;457.208;18.06.2019
18;447.056;18.06.2019
19;437.084;18.06.2019
20;426.002;18.06.2019
21;419.164;18.06.2019
22;427.035;18.06.2019
23;428.054;18.06.2019
0;384.217;19.06.2019
1;341.941;19.06.2019
2;318.722;19.06.2019
3;305.251;19.06.2019
4;289.545;19.06.2019
5;280.553;19.06.2019
6;291.049;19.06.2019
7;320.511;19.06.2019
8;370.738;19.06.2019
9;425.867;19.06.2019
10;455.495;19.06.2019
11;470.091;19.06.2019
12;472.108;19.06.2019
13;465.771;19.06.2019
14;470.694;19.06.2019
15;470.757;19.06.2019
16;474.301;19.06.2019
17;466.214;19.06.2019
18;455.105;19.06.2019
19;443.745;19.06.2019
20;431.346;19.06.2019
21;424.446;19.06.2019
22;431.217;19.06.2019
23;431.462;19.06.2019
0;388.807;20.06.2019
1;346.254;20.06.2019
2;319.723;20.06.2019
3;308.374;20.06.2019
4;291.28;20.06.2019
5;282.401;20.06.2019
6;294.968;20.06.2019
7;331.697;20.06.2019
8;378.995;20.06.2019
9;433.822;20.06.2019
10;469.083;20.06.2019
11;483.877;20.06.2019
12;486.917;20.06.2019
13;480.143;20.06.2019
14;486.079;20.06.2019
15;484.538;20.06.2019
16;483.775;20.06.2019
17;475.125;20.06.2019
18;460.749;20.06.2019
19;451.047;20.06.2019
20;437.723;20.06.2019
21;428.729;20.06.2019
22;432.101;20.06.2019
23;424.555;20.06.2019
0;380.454;21.06.2019
1;341.729;21.06.2019
2;318.791;21.06.2019
3;306.712;21.06.2019
4;291.613;21.06.2019
5;280.275;21.06.2019
6;288.493;21.06.2019
7;325.057;21.06.2019
8;370.813;21.06.2019
9;424.027;21.06.2019
10;456.8;21.06.2019
11;467.716;21.06.2019
12;468.326;21.06.2019
13;461.482;21.06.2019
14;463.573;21.06.2019
15;461.772;21.06.2019
16;464.906;21.06.2019
17;458.329;21.06.2019
18;442.098;21.06.2019
19;433.679;21.06.2019
20;418.693;21.06.2019
21;412.207;21.06.2019
22;414.494;21.06.2019
23;416.69;21.06.2019
0;379.792;22.06.2019
1;341.842;22.06.2019
2;316.312;22.06.2019
3;303.3;22.06.2019
4;287.873;22.06.2019
5;275.758;22.06.2019
6;281.617;22.06.2019
7;304.078;22.06.2019
8;337.935;22.06.2019
9;385.257;22.06.2019
10;417.974;22.06.2019
11;429.759;22.06.2019
12;431.83;22.06.2019
13;424.532;22.06.2019
14;420.668;22.06.2019
15;415.909;22.06.2019
16;413.379;22.06.2019
17;410.363;22.06.2019
18;407.966;22.06.2019
19;404.658;22.06.2019
20;395.525;22.06.2019
21;389.369;22.06.2019
22;395.815;22.06.2019
23;402.152;22.06.2019
0;370.032;23.06.2019
1;335.063;23.06.2019
2;311.575;23.06.2019
3;296.801;23.06.2019
4;280.053;23.06.2019
5;270.546;23.06.2019
6;274.176;23.06.2019
7;289.6;23.06.2019
8;315.324;23.06.2019
9;355.537;23.06.2019
10;389.742;23.06.2019
11;408.678;23.06.2019
12;414.016;23.06.2019
13;408.805;23.06.2019
14;408.39;23.06.2019
15;404.374;23.06.2019
16;404.833;23.06.2019
17;404.406;23.06.2019
18;402.77;23.06.2019
19;402.333;23.06.2019
20;397.601;23.06.2019
21;396.655;23.06.2019
22;409.436;23.06.2019
23;411.003;23.06.2019
0;368.332;24.06.2019
1;325.413;24.06.2019
2;301.613;24.06.2019
3;289.556;24.06.2019
4;274.662;24.06.2019
5;266.388;24.06.2019
6;277.765;24.06.2019
7;315.442;24.06.2019
8;359.99;24.06.2019
9;412.022;24.06.2019
10;448.572;24.06.2019
11;460.968;24.06.2019
12;461.996;24.06.2019
13;454.362;24.06.2019
14;459.778;24.06.2019
15;459.609;24.06.2019
16;460.947;24.06.2019
17;455.467;24.06.2019
18;443.652;24.06.2019
19;437.577;24.06.2019
20;424.301;24.06.2019
21;416.36;24.06.2019
22;425.826;24.06.2019
23;422.461;24.06.2019
0;380.005;25.06.2019
1;339.066;25.06.2019
2;314.409;25.06.2019
3;301.198;25.06.2019
4;286.84;25.06.2019
5;276.464;25.06.2019
6;288.707;25.06.2019
7;325.543;25.06.2019
8;369.182;25.06.2019
9;421.295;25.06.2019
10;450.509;25.06.2019
11;461.62;25.06.2019
12;465.246;25.06.2019
13;458.69;25.06.2019
14;461.804;25.06.2019
15;460.117;25.06.2019
16;464.583;25.06.2019
17;462.793;25.06.2019
18;453.744;25.06.2019
19;445.059;25.06.2019
20;431.836;25.06.2019
21;426.36;25.06.2019
22;432.613;25.06.2019
23;431.726;25.06.2019
0;386.4;26.06.2019
1;342.281;26.06.2019
2;316.177;26.06.2019
3;301.889;26.06.2019
4;287.848;26.06.2019
5;279.565;26.06.2019
6;290.394;26.06.2019
7;328.184;26.06.2019
8;374.688;26.06.2019
9;428.507;26.06.2019
10;464.191;26.06.2019
11;482.424;26.06.2019
12;487.262;26.06.2019
13;481.481;26.06.2019
14;484.67;26.06.2019
15;482.234;26.06.2019
16;480.596;26.06.2019
17;475.137;26.06.2019
18;465.368;26.06.2019
19;457.766;26.06.2019
20;446.397;26.06.2019
21;437.601;26.06.2019
22;438.725;26.06.2019
23;434.528;26.06.2019
0;390.275;27.06.2019
1;348.121;27.06.2019
2;323.099;27.06.2019
3;310.03;27.06.2019
4;297.525;27.06.2019
5;285.867;27.06.2019
6;292.981;27.06.2019
7;324.529;27.06.2019
8;363.725;27.06.2019
9;413.99;27.06.2019
10;442.076;27.06.2019
11;454.714;27.06.2019
12;456.586;27.06.2019
13;449.717;27.06.2019
14;451.978;27.06.2019
15;450.174;27.06.2019
16;450.869;27.06.2019
17;445.581;27.06.2019
18;435.449;27.06.2019
19;426.152;27.06.2019
20;420.829;27.06.2019
21;412.04;27.06.2019
22;415.9;27.06.2019
23;414.559;27.06.2019
0;372.468;28.06.2019
1;333.239;28.06.2019
2;309.633;28.06.2019
3;298.228;28.06.2019
4;283.451;28.06.2019
5;273.062;28.06.2019
6;284.821;28.06.2019
7;318.94;28.06.2019
8;363.335;28.06.2019
9;413.714;28.06.2019
10;442.397;28.06.2019
11;452.856;28.06.2019
12;452.745;28.06.2019
13;443.91;28.06.2019
14;447.615;28.06.2019
15;447.109;28.06.2019
16;444.338;28.06.2019
17;438.628;28.06.2019
18;433.045;28.06.2019
19;424.295;28.06.2019
20;412.378;28.06.2019
21;402.937;28.06.2019
22;408.309;28.06.2019
23;411.026;28.06.2019
0;374.721;29.06.2019
1;336.001;29.06.2019
2;311.272;29.06.2019
3;299.576;29.06.2019
4;282.839;29.06.2019
5;270.695;29.06.2019
6;274.064;29.06.2019
7;294.647;29.06.2019
